_id,JUDET fără diacritice,Nume fără diacritice,Cine se ocupă?,Nume cu diacritice,"Nume cu diacritice, fără ""consiliul ...""",Tip,Site web,Cerere de ajutor pe site? (link),Pagină de Facebook,Cerere de ajutor pe Facebook? (link),Ceva de menționat?,Au cerut donații?,Adresa,lat,lng
237,Prahova,Spitalul Orasenesc Sf. Filofteia Mizil Consiliul Local Mizil,BG,Spitalul Orășenesc Sf. Filofteia Mizil,Spitalul Orășenesc Sf. Filofteia Mizil,orășenesc,https://www.spitalmizil.ro/,nu,da,nu,,FALSE,,,
239,Prahova,Spitalul Orasenesc Sinaia Consiliul Local Sinaia,BG,Spitalul Orășenesc Sinaia,Spitalul Orășenesc Sinaia,orășenesc,http://www.spitalsinaia.ro/,nu,da,https://www.facebook.com/primariasinaia/photos/a.312933198735807/3208815479147550/?type=3&theater,"UPDATE: Persoanele care doresc să sprijine medicii sinăieni ne pot contacta pe numărul de telefon: 0738010021.

‼️SOS Spitalul Orășenesc Sinaia",TRUE,"Strada Spitalului 2, Sinaia 106100, Romania",45.3330214,25.5566007
242,Prahova,Spitalul Orasenesc Valenii de Munte Consiliul Local Valenii de Munte,BG,Spitalul Orășenesc Vălenii de Munte,Spitalul Orășenesc Vălenii de Munte,orășenesc,http://www.spitalulvaleni.ro/,nu,da,nu,,FALSE,"Bulevardul Nicolae Iorga 10, Vălenii de Munte 106400, Romania",45.1756086,26.0350898
255,Prahova,Spitalul Municipal Ploiesti Consiliul Local Ploiesti,BG,Spitalul Municipal Ploiești,Spitalul Municipal Ploiești,orășenesc,http://www.spitalulmunicipalploiesti.ro/,nu,da,nu,,FALSE,"Ploiești, Romania",44.9312971,26.0201859
262,Prahova,Spitalul Orasenesc Baicoi Consiliul Local Baicoi,BG,Spitalul Orășenesc Băicoi,Spitalul Orășenesc Băicoi,orășenesc,http://www.spitalulorasenescbaicoi.ro/,nu,da,nu,"primarul: ca suma de 120 000 de lei, prevazuta pentru organizarea evenimentului""Zilele Orasului Baicoi""sa fie redirectionata pentru cumpararea de echipamente de protectie pe care sa le oferim colectivului medical ce activeaza pe raza orasului Baicoi,",FALSE,"Strada Spitalului 7, Băicoi 105200, Romania",45.0296755,25.8379973
291,Prahova,Sanatoriul Balneoclimateric de Copii Busteni,BG,Sanatoriul Balneoclimateric de Copii Bușteni,Sanatoriul Balneoclimateric de Copii Bușteni,specialitate,http://sanatoriulbusteni.ro/,nu,da,nu,,FALSE,"Strada Fântânii 3, Bușteni 105500, Romania",45.41603,25.535348
302,Prahova,Spitalul de Boli Infectioase Ploiesti Consiliul Local Ploiesti,BG,Spitalul de Boli Infecțioase Ploiești,Spitalul de Boli Infecțioase Ploiești,specialitate,nu,nu,nu,nu,"nu are site, am gasit in pagini aurii ca are aceeasi adresa cu spitalul judetean de urgenta apoi am vazut asta: ""Spitalul Judetean de Urgenta Ploiesti - Sectia exterioara de Boli Infectioase"" si ""Spitalul Județean de Urgență Ploiești – cea mai mare și cea mai importantă instituție medicală din județ – are în componență o nouă secție. Este vorba despre Spitalul de Boli Infecțioase – ”Movila” – așa cum este cunoscut de către ploieșteni""",FALSE,"Bulevardul Republicii 271, Ploiești, Romania",44.949933,25.999942
305,Prahova,Spitalul de Boli Pulmonare Breaza Consiliul Local Breaza,BG,Spitalul de Boli Pulmonare Breaza,Spitalul de Boli Pulmonare Breaza,specialitate,https://www.spital-breaza.ro/,nu,nu,nu,,FALSE,"Strada Erou Miron Căproiu 56, Breaza de Jos 105400, Romania",45.1792281,25.6766588
309,Prahova,Spitalul de Obstetrica-Ginecologie Ploiesti Consiliul Judetean Prahova,BG,Spitalul de Obstetrică-Ginecologie Ploiești,Spitalul de Obstetrică-Ginecologie Ploiești,specialitate,http://www.maternitate-ploiesti.ro/,nu,nu,nu,,FALSE,"Strada Mihai Bravu 116, Ploiești 100409, Romania",44.93965,26.04063
310,Prahova,Spitalul de Ortopedie si Traumatologie Azuga Consiliul Local Azuga,BG,Spitalul de Ortopedie și Traumatologie Azuga,Spitalul de Ortopedie și Traumatologie Azuga,specialitate,http://www.ortopedieazuga.ro/,nu,da,nu,in ianuarie 2020 pusese anunt de recrutare voluntari insa cred ca asta e ceva obisnuit la spitale,FALSE,"Strada Victoriei 2, Azuga 105100, Romania",45.4265835,25.5544913
312,Prahova,Spitalul de Pediatrie Ploiesti Consiliul Judetean Prahova,N.A.,Spitalul de Pediatrie Ploiesti,Spitalul de Pediatrie Ploiesti,județean,http://www.spitalpediatrie.ro/,nu,https://www.facebook.com/pages/Spitalul-Petrolu/162499430505633,nu,,FALSE,"Strada Mihai Eminescu 4-6, Ploiești, Romania",44.9318524,26.0265175
322,Prahova,Spitalul de Pneumoftiziologie Drajna Consiliul Local Drajna,N.A.,Spitalul de Pneumoftiziologie Drajna,Spitalul de Pneumoftiziologie Drajna,specialitate,http://www.sanatoriudrajna.ro/,nu,https://www.facebook.com/Spitalul-de-Pneumoftiziologie-Drajna-135753767077062/,nu,,FALSE,,,
323,Prahova,Spitalul de Pneumoftiziologie Floresti Consiliul Local Floresti,N.A.,Spitalul de Pneumoftiziologie Floresti,Spitalul de Pneumoftiziologie Floresti,specialitate,https://www.spital-floresti.ro/,nu,nu,nu,,FALSE,"Strada Grigore Cantacuzino nr. 44, Florești 107255, Romania",45.0301616,25.792333
356,Prahova,Spitalul de Psihiatrie Voila Consiliul Local Campina,N.A.,Spitalul de Psihiatrie Voila,Spitalul de Psihiatrie Voila,specialitate,http://www.spitalulvoila.ro/,nu,https://www.facebook.com/SpitaluldePsihiatrieVoila/,nu,,FALSE,"Strada Voila 114, Câmpina 105600, Romania",45.1590873,25.7493405
5,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Universitar de Urgenta Militar Central “Dr. Carol Davila” - Bucuresti,N.A.,Spitalul Universitar de Urgenta Militar Central “Dr. Carol Davila” - Bucuresti,Spitalul Universitar de Urgenta Militar Central “Dr. Carol Davila” - Bucuresti,altceva,http://www.scumc.ro/,nu,https://www.facebook.com/Spitalul.Universitar.Urgenta.Militar.Central/,nu,,FALSE,"Calea Plevnei 134, București 010825, Romania",44.4424635,26.0728559
13,RETEA SANITARA PROPR,Academia Româna Spitalul Universitar de Urgenta “Elias”,N.A.,Spitalul Universitar de Urgenta “Elias”,Spitalul Universitar de Urgenta “Elias”,altceva,http://spitalul-elias.ro/,nu,https://www.facebook.com/Spitalul-Universitar-de-Urgen%C8%9B%C4%83-Elias-502450123109132/,nu,,FALSE,"Bulevardul Mărăști 17, București 011461, Romania",44.4661039,26.0746661
25,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul UNIVERSITAR Cai Ferate CLUJ NAPOCA,N.A.,Spitalul universitar Căi Ferate Cluj Napoca,Spitalul universitar Căi Ferate Cluj Napoca,altceva,http://www.spitalulcliniccfcluj.ro/,"da, au un anunt cu un cont pentru cei care doresc sa doneze",,http://www.spitalulcliniccfcluj.ro/,"Da, au contul bancar in pagina principala si apel la donatii:  RO24TREZ21620F370100XXXX",TRUE,"Strada Republicii 16-20, Cluj-Napoca 400015, Romania",46.7658102,23.587119
55,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Clinic Militar de Urgenta “Dr. Iacob Czihac”- Iasi,A.M.,Spitalul Clinic Militar de Urgenta 'Doctor Iacob Czihac' Iasi,Spitalul Clinic Militar de Urgenta 'Doctor Iacob Czihac' Iasi,specialitate,http://www.smuis.ro/despre.htm,Nu,https://www.facebook.com/UM02534IS/,"Da, se fac angajari temporare de personal medical in contextul Covid19",,TRUE,"Strada General Henri Mathias Berthelot 7-9, Iași 700483, Romania",47.1734398,27.5750514
56,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Clinic Militar de Urgenta “DR. Victor Popescu” - Timisoara,S.B.,Spitalul Clinic MIlitar de Urgenta Dr. Victor Popescu,Spitalul Clinic MIlitar de Urgenta Dr. Victor Popescu,specialitate,http://www.smutm.ro/,http://www.smutm.ro/index.php/despre-noi/cariere/423-anunt-angajare-perioada-determinata,https://www.facebook.com/SpitalulMilitarTimisoara/,https://www.facebook.com/SpitalulMilitarTimisoara/,,TRUE,,,
57,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Militar de Urgenta “Dr. Alexandru Augustin”- Sibiu,S.B.,"SPITALUL MILITAR DE URGENȚĂ ""Dr. Alexandru Augustin"" Sibiu","SPITALUL MILITAR DE URGENȚĂ ""Dr. Alexandru Augustin"" Sibiu",specialitate,http://spitalmilitarsb.ro/,Nu,https://www.facebook.com/spitalulmilitardeurgentasibiu/,Nu,,FALSE,"Bulevardul Victoriei 46, Sibiu 550024, Romania",45.7848216,24.1392768
58,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Militar de Urgenta “Dr. Constantin Papilian” – Cluj Napoca,S.B.,Spitalul Militar de Urgenta “Dr. Constantin Papilian” – Cluj Napoca,Spitalul Militar de Urgenta “Dr. Constantin Papilian” – Cluj Napoca,specialitate,http://www.smucluj.ro/,Nu,https://www.facebook.com/Spitalul.Militar.Cluj/,Nu,,FALSE,"Strada General Traian Moșoiu 22, Cluj-Napoca, Romania",46.7691904,23.6028569
59,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Militar de Urgenta “Regina Maria” - Brasov,S.B.,Spitalul Militar de Urgenta “Regina Maria” - Brașov,Spitalul Militar de Urgenta “Regina Maria” - Brașov,specialitate,http://smubrasov.ro/,http://smubrasov.ro/anunt-angajare-sprijin-epidemiologic/,https://www.facebook.com/pages/Spitalul-Militar-Regina-Maria/576198042399412,Nu,,TRUE,"Strada Pieții 9, Brașov 500007, Romania",45.6447978,25.5999792
140,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Militar de Urgenta “Cr. Alexandru Gafencu”- Constanta,S.B.,Spitalul Militar de Urgenta “Cr. Alexandru Gafencu”- Constanta,Spitalul Militar de Urgenta “Cr. Alexandru Gafencu”- Constanta,specialitate,http://smuct.ro/,http://smuct.ro/asociatia-non-profit-euxinmed/,https://www.facebook.com/smuconstanta/?rf=175636285830566,https://www.facebook.com/smuconstanta/?rf=175636285830566,,TRUE,,,
141,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Militar de Urgenta “Dr. Aristide Serfioti”- Galati,S.B.,Spitalul Militar de Urgenta “Dr. Aristide Serfioti”- Galati,Spitalul Militar de Urgenta “Dr. Aristide Serfioti”- Galati,specialitate,http://www.smugalati.ro/,nu,https://www.facebook.com/smugalati/,nu,,FALSE,"Strada Traian 199, Galați, Romania",45.4492407,28.0430206
142,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Militar de Urgenta “Dr. Ion Jianu”- Pitesti,S.B.,Spitalul Militar de Urgenta “Dr. Ion Jianu”- Pitesti,Spitalul Militar de Urgenta “Dr. Ion Jianu”- Pitesti,specialitate,http://www.smupitesti.org/,nu,https://www.facebook.com/spitalulmilitarpitesti/,nu,,FALSE,"Strada Negru-Vodă 47, Pitești, Romania",44.8645781,24.8615359
144,RETEA SANITARA PROPR,Ministerul Justitiei - Administratia Nationala a Penitenciarelor Penitenciar Spital Colibasi,S.B.,Penitenciar Spital Colibasi,Penitenciar Spital Colibasi,altceva,nu,nu,nu,nu,,FALSE,,,
145,RETEA SANITARA PROPR,Ministerul Justitiei - Administratia Nationala a Penitenciarelor Penitenciar Spital Dej,S.B.,Penitenciar Spital Dej,Penitenciar Spital Dej,altceva,nu,nu,https://www.facebook.com/pages/Penitenciar-Spital-Dej/503894206642058,nu,,FALSE,,,
147,RETEA SANITARA PROPR,Ministerul Justitiei - Administratia Nationala a Penitenciarelor Penitenciar Spital Rahova,S.B.,Penitenciar Spital Rahova,Penitenciar Spital Rahova,altceva,http://www.penitenciarspitalrahova.ro/,nu,nu,nu,,FALSE,"Șoseaua Alexandriei 154, București, Romania",44.3946083,26.0325176
148,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul Clinic Cai Ferate CONSTANTA,S.B.,Spitalul Clinic Cai Ferate CONSTANTA,Spitalul Clinic Cai Ferate CONSTANTA,altceva,http://www.spitalcfconstanta.ro/,nu,https://www.facebook.com/Spitalul-Clinic-CF-Constanta-1579094108986073/,nu,,FALSE,"Bulevardul 1 Mai 3-5, Constanța 900123, Romania",44.1655174,28.6342407
149,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul Clinic Cai Ferate GALATI,S.B.,Spitalul Clinic Cai Ferate GALATI,Spitalul Clinic Cai Ferate GALATI,altceva,https://www.spitalgeneralcfgalati.ro/,nu,nu,nu,,FALSE,"Strada Alexandru Moruzzi 6, Galați, Romania",45.439047,28.0615206
150,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul Clinic Cai Ferate IASI,S.B.,Spitalul Clinic Cai Ferate IASI,Spitalul Clinic Cai Ferate IASI,altceva,http://www.spitaluniversitarcfiasi.ro,nu,https://www.facebook.com/SpitalulClinicCFIasi/,nu,,FALSE,"Strada Garabet Ibrăileanu 1, Iași 700506, Romania",47.1710861,27.5748965
151,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul Clinic Cai Ferate Oradea,S.B.,Spitalul Clinic Cai Ferate Oradea,Spitalul Clinic Cai Ferate Oradea,altceva,https://spitalcforadea.ro/avizier/,nu,https://www.facebook.com/spitalulcforadea/,nu,,FALSE,"Strada Republicii 56, Oradea, Romania",47.0671385,21.9358687
152,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul Clinic Nr.1 Cai Ferate Witing,S.B.,Spitalul Clinic Nr.1 Cai Ferate Witing,Spitalul Clinic Nr.1 Cai Ferate Witing,altceva,https://www.spitalcfwiting.ro/,nu,https://www.facebook.com/spitacflwitting.ro/,nu,,FALSE,,,
153,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul GENERAL Cai Ferate SIBIU,S.B.,Spitalul GENERAL Cai Ferate SIBIU,Spitalul GENERAL Cai Ferate SIBIU,altceva,http://www.spitalcfsibiu.ro/,nu,https://www.facebook.com/spitalcfrsibiu/,nu,,FALSE,"Strada Constantin Noica 20, Sibiu 550240, Romania",45.7921132,24.15606
154,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul GENERAL Cai Ferate TIMISOARA,S.B.,Spitalul GENERAL Cai Ferate TIMISOARA,Spitalul GENERAL Cai Ferate TIMISOARA,altceva,https://www.spitalcftm.ro/,nu,https://www.facebook.com/SpitalClinicCFTimisoara/,nu,"A primit 2 concetratoare de oxigen de la Arhiepiscopul Timisoarei si Mitropolitul Banatului, I.P.S. Ioan Selejan",FALSE,"Splaiul Tudor Vladimirescu 13-15, Timișoara, Romania",45.7494761,21.218527
245,RETEA SANITARA PROPR,Ministerul Apararii Nationale Spitalul Clinic Militar de Urgenta “Dr. Stefan Odobleja”- Craiova,S.B.,Spitalul Clinic Militar de Urgenta “Dr. Stefan Odobleja”- Craiova,Spitalul Clinic Militar de Urgenta “Dr. Stefan Odobleja”- Craiova,județean,http://www.smucraiova.ro/,nu,https://www.facebook.com/smucraiova/,nu,,FALSE,"Strada Caracal 150, Craiova, Romania",44.3024467,23.8183145
246,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul Clinic Cai Ferate CRAIOVA,S.B.,Spitalul Clinic Cai Ferate CRAIOVA,Spitalul Clinic Cai Ferate CRAIOVA,altceva,http://spitalcf.oltenia.ro/prez_sp.html,nu,nu,nu,,FALSE,"Bulevardul Știrbei Vodă 6, Craiova 200374, Romania",44.3139167,23.7939897
247,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul GENERAL Cai Ferate BRASOV,S.B.,Spitalul GENERAL Cai Ferate Brașov,Spitalul GENERAL Cai Ferate Brașov,altceva,http://spcfbv.ro/,nu,https://www.facebook.com/Spitalul-General-CF-Brasov-1065537546806075/,nu,,FALSE,"Bulevardul 15 Noiembrie 60, Brașov 500097, Romania",45.6489047,25.6060723
248,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul GENERAL Cai Ferate SIMERIA,S.B.,Spitalul GENERAL Cai Ferate SIMERIA,Spitalul GENERAL Cai Ferate SIMERIA,altceva,http://www.spitalgeneralcfsimeria.ro/despre.html,nu,nu,nu,,FALSE,"Strada Avram Iancu 26, Simeria 335900, Romania",45.8479508,23.0148786
249,RETEA SANITARA PROPR,Ministerul Transporturilor si Infrastructurii Spitalul GENERAL Cai Ferate TR. SEVERIN,GN,Spitalul General CF Drobeta Turnu Severin,Spitalul General CF Drobeta Turnu Severin,orășenesc,http://www.spitalcfdrobeta.ro/,nu,https://www.facebook.com/spitalcfseverin/,nu,,FALSE,"Bulevardul Carol 5-7, Drobeta-Turnu Severin 220099, Romania",44.6235601,22.6415267
286,RETEA SANITARA PROPR,Ministerul Justitiei - Administratia Nationala a Penitenciarelor Penitenciar Spital Poarta Alba,GN,Penitenciarul Spital Constanţa – Poarta Albă,Penitenciarul Spital Constanţa – Poarta Albă,altceva,http://anp.gov.ro/penitenciarul-spital-constanta-poarta-alba/,nu,nu,nu,,FALSE,,,
54,Salaj,Spitalul Judetean de Urgenta Zalau Consiliul Judetean Salaj,GN,Spitalul Județean de Urgenta Zalau,Spitalul Județean de Urgenta Zalau,județean,http://www.spitalzalau.ro/,nu,https://www.facebook.com/SJUZalau/,nu,,FALSE,"Strada Simion Bărnuțiu 67, Zalău 450129, Romania",47.1932309,23.051535
238,Salaj,Spitalul Orasenesc Simleul Silvaniei Consiliul Local Simleul Silvaniei,GN,Spitalul Orăsenesc “Prof.Dr.Ioan Puşcaş”,Spitalul Orăsenesc “Prof.Dr.Ioan Puşcaş”,orășenesc,https://www.spitalsimleu.ro/,nu,nu,nu,au formular doneaza 2% si program de voluntariat,FALSE,"Strada George Coșbuc 29, Șimleu Silvaniei 455300, Romania",47.225294,22.8035401
274,Salaj,Spitalul Orasenesc Jibou Consiliul Local Jibou,GN,Spitalul Orășenesc Jibou ,Spitalul Orășenesc Jibou ,orășenesc,http://www.spitaljibou.ro/,nu,nu,nu,,FALSE,"Strada Libertății 28, Jibou 455200, Romania",47.2589056,23.2521708
283,Salaj,Centru de recuperare ACASA,GN,Fundatia ACASA Centru de recuperare si Tratament ,Fundatia ACASA Centru de recuperare si Tratament ,altceva,https://fundatiaacasa.webs.com/,nu,https://www.facebook.com/Centrul-De-Recuperare-Acasa-2325946790961205/,nu,,FALSE,"Strada Gheorghe Doja 161, Zalău, Romania",47.1672956,23.0817482
298,Salaj,Spitalul de Boli Cronice Crasna Consiliul Local Crasna,GN,Spitalul de Boli Cronice Crasna,Spitalul de Boli Cronice Crasna,specialitate,http://crasna.ro/spital/,nu,https://www.facebook.com/Spital-de-boli-cronice-Crasna-1554350458121595/,nu,,FALSE,"Strada Alszeg 363, Crasna 457085, Romania",47.161781,22.8806398
363,Salaj,SPITALUL SALVOSAN,GN,Spitalul Salvo-san Ciobanca,Spitalul Salvo-san Ciobanca,orășenesc,http://salvosan.ro/spital/,nu,https://www.facebook.com/SalvosanCiobanca/,nu,,FALSE,"Bloc TCI, Strada Dumbrava 48, Zalău, Romania",47.1932093,23.0499001
75,Satu Mare,Spitalul Judetean de Urgenta Satu Mare Consiliul Judetean Satu Mare,hana,Spitalul Judeţean de Urgenţă Satu Mare,Spitalul Judeţean de Urgenţă Satu Mare,județean,http://sjusm.ro/,nu,https://www.facebook.com/Spitalul-Judetean-de-Urgenta-Satu-Mare-733803579976717/,nu,au primit ceva donatii din fondul de rezerva si de la Rotary Club,FALSE,"Strada Ravensburg 2, Satu Mare, Romania",47.7827552,22.8629472
227,Satu Mare,Spitalul Orasenesc Negresti-Oas Consiliul Judetean Satu Mare,hana,Spitalul Orășenesc Negrești Oaș,Spitalul Orășenesc Negrești Oaș,orășenesc,https://www.spitalnegrestioas.ro/,nu,https://www.facebook.com/spitalorasenescnegrestioas/,nu,,FALSE,"Strada Victoriei 90, Negrești-Oaș 445200, Romania",47.8718333,23.4280262
252,Satu Mare,Spitalul Municipal Carei Consiliul Local Carei,hana,Spitalul Municipal Carei,Spitalul Municipal Carei,orășenesc,http://www.spitalcarei.ro/,nu,nu,nu,,FALSE,"Bulevardul 25 Octombrie 25, Carei 445100, Romania",47.6807121,22.4654941
331,Satu Mare,Spitalul de Pneumoftiziologie Satu Mare Consiliul Judetean Satu Mare,hana,Spitalul de Pneumoftiziologie Satu Mare,Spitalul de Pneumoftiziologie Satu Mare,specialitate,https://www.spitalpnfsm.ro/,nu,nu,nu,,FALSE,"Strada Ialomiţei 9, Satu Mare 447230, Romania",47.7916549,22.8857979
33,Sibiu,Spitalul Clinic Judetean de Urgenta Sibiu Consiliul Judetean Sibiu,N.A.,Spitalul Clinic Județean de Urgenta Sibiu,Spitalul Clinic Județean de Urgenta Sibiu,județean,https://www.scjs.ro/,nu,https://www.facebook.com/Spitalul-Clinic-Jude%C5%A3ean-de-Urgen%C5%A3%C4%83-Sibiu-345063382348019/,nu,"Au primit sponsorizari de la diferite firme, motiv pentru care au afisat in site o lista a acestora.",FALSE,"Bulevardul Corneliu Coposu 2-4, Sibiu 550245, Romania",45.7944924,24.1557007
100,Sibiu,Spitalul Clinic de Pediatrie Sibiu Consiliul Local Sibiu,N.A.,Spitalul Clinic de Pediatrie Sibiu,Spitalul Clinic de Pediatrie Sibiu,orășenesc,https://www.pediatriesibiu.ro/,nu,https://www.facebook.com/Spitalul-Clinic-de-Pediatrie-oficial-156695225035935/,nu,,FALSE,"Strada George Barițiu 3, Sibiu 550178, Romania",45.792758,24.147781
195,Sibiu,Spitalul Municipal Medias Consiliul Local Medias,N.A.,Spitalul Municipal Medias,Spitalul Municipal Medias,orășenesc,http://spitalulmedias.ro/,nu,https://www.facebook.com/spitalulmedias/,nu,,FALSE,"Strada Cloşca nr. 2, Mediaș, Romania",46.1632531,24.3561351
259,Sibiu,Spitalul Orasenesc Agnita Consiliul Local Agnita,N.A.,Spitalul Orășenesc Agnita,Spitalul Orășenesc Agnita,orășenesc,http://spital-agnita.ro/,nu,https://www.facebook.com/pages/Spitalul-Agnita/1937434176292189,nu,,FALSE,"Strada Spitalului 10, Agnita 555100, Romania",45.9790606,24.6227306
334,Sibiu,Spitalul de Pneumoftiziologie Sibiu Consiliul Judetean Sibiu,N.A.,Spitalul de Pneumoftiziologie Sibiu,Spitalul de Pneumoftiziologie Sibiu,specialitate,http://spital-tbc.ro/,nu,https://www.facebook.com/Spitaltbcsb/,nu,,FALSE,"Aleea Filozofilor 3-5, Sibiu 550196, Romania",45.7948392,24.142917
341,Sibiu,Spitalul de Psihiatrie Dr. Gheorghe Preda Sibiu Consiliul Judetean Sibiu,N.A.,Spitalul de Psihiatrie Dr. Gheorghe Preda Sibiu,Spitalul de Psihiatrie Dr. Gheorghe Preda Sibiu,specialitate,http://www.medicina-psihiatrie.ro/,nu,https://www.facebook.com/pages/Spitalul-De-Psihiatrie-Gheorghe-Preda-Sibiu/500059027046851,nu,,FALSE,"Strada Doctor Dumitru Bagdazar 12, Sibiu 550082, Romania",45.8081789,24.1543902
50,Suceava,Spitalul Judetean de Urgenta Suceava Consiliul Judetean Suceava,N.A.,Spitalul Județean de Urgenta Suceava,Spitalul Județean de Urgenta Suceava,județean,http://www.spitaluljudeteansuceava.ro/,nu,https://www.facebook.com/SpitaluldeUrgentaSuceava/,nu,,FALSE,"Bulevardul 1 Mai 21, Suceava 720224, Romania",47.6389042,26.2402151
175,Suceava,Spitalul Municipal Campulung Moldovenesc Consiliul Local Campulung Moldovenesc,R.U,Spitalul Municipal Câmpulung Moldovenesc Consiliul Local Campulung Moldovenesc,Spitalul Municipal Câmpulung Moldovenesc ,orășenesc,http://spitalcampulungmoldovenesc.ro,nu,https://www.facebook.com/pages/Spitalul-Municipal-Câmpulung-Moldovenesc/2184111478483369,,,TRUE,"Strada Sirenei 25, Câmpulung Moldovenesc 725100, Romania",47.5318036,25.5437493
188,Suceava,Spitalul Municipal Falticeni Consiliul Local Falticeni,L.J.,Spitalul Municipal Fălticeni,Spitalul Municipal Fălticeni,orășenesc,http://spital-falticeni.ro/,nu,https://www.facebook.com/pages/Spitalul-Municipal-F%C4%83lticeni-Urgen%C8%9B%C4%83/337410550491751,nu,,FALSE,"Strada Cuza Vodă, Fălticeni 725200, Romania",47.4614585,26.295311
200,Suceava,Spitalul Municipal Radauti Consiliul Local Radauti,L.J.,Spitalul Municipal Rădăuți Consiliul Local Radauti,Spitalul Municipal Rădăuți ,orășenesc,https://www.spitalul-radauti.ro/,nu,https://www.facebook.com/pages/Spitalul-Municipal-Radauti/371362066262189,https://www.facebook.com/photo.php?fbid=1879183178884580&set=br.AbqJiAsOaI-UqFeqbaA7x1fUJm8E_Dw3DlwLWYy-2feHNYvBomNO8vxYCldBf58jyKGug3YBU1k4A3IMrQBJj8QUz7j_apRHCgM_st5sL4R_AZ2pEpTI_70IHgPSBgMvdekMBzOkatZNQJYtpcPn4riAlJKym5eM37bz1n3ywMqKAcpYjYjzAf0n7VojJa3Qhdxx0AWfI-Ums5sW7qj4oZUOz99Xv3u4mBT_ZZflT11TflISdpv0CuC5d8A77DTxGjU&type=3&theater,au o lista afisata cu cine i- sponsorizat pana acum,TRUE,"Calea Bucovinei 34A, Rădăuți 725400, Romania",47.8375923,25.9264523
256,Suceava,Spitalul Municipal Vatra Dornei Consiliul Local Vatra Dornei,L.J.,Spitalul Municipal Vatra Dornei Consiliul Local Vatra Dornei,Spitalul Municipal Vatra Dornei ,orășenesc,http://www.spitalvatradornei.ro/,"da, pe homepage au un anunt cu un cont pentru cei care doresc sa doneze",https://www.facebook.com/spitalul.municipalvatradornei?,https://www.facebook.com/spitalul.municipalvatradornei/posts/106774357637079,,TRUE,"Str. Eminescu Mihai, 14, Vatra Dornei, Suceava, 725700, Vatra Dornei 725700, Romania",47.3480677,25.3582905
271,Suceava,Spitalul Orasenesc Gura Humorului Consiliul Local Gura Humorului,L.J.,Spitalul Orășenesc Gura Humorului Consiliul Local Gura Humorului,Spitalul Orășenesc Gura Humorului ,orășenesc,http://www.spitalgurahumorului.ro/,nu,https://www.facebook.com/profile.php?id=100011376016616,nu,Fundatia Te aud aduna donatii pentru spital https://www.monitorulsv.ro/Ultima-ora-local/2020-03-27/Fundatia-Te-Aud-Romania-se-implica-in-sprijinirea-personalului-medical-din-Spitalul-Orasenesc-Gura-Humorului,FALSE,,,
336,Suceava,Spitalul de Psihiatrie Campulung Moldovenesc Consiliul Local Campulung Moldovenesc,L.J.,Spitalul de Psihiatrie Câmpulung Moldovenesc Consiliul Local Campulung Moldovenesc,Spitalul de Psihiatrie Câmpulung Moldovenesc ,specialitate,https://spcm.ro/,nu,https://www.facebook.com/Spitalul-de-Psihiatrie-Campulung-Moldovenesc-175523502525941/,nu,,FALSE,"Strada Trandafirilor 2, Câmpulung Moldovenesc 725100, Romania",47.5277423,25.5604954
340,Suceava,Spitalul de Psihiatrie Cronici Siret Consiliul Local Siret,L.J.,Spitalul de Psihiatrie Cronici Siret Consiliul Local Siret,Spitalul de Psihiatrie Cronici Siret ,specialitate,https://www.psihiatriesiret.ro/,nu,nu,nu,,FALSE,"Strada 9 Mai 5, Siret 725500, Romania",47.951102,26.0683023
362,Suceava,Spitalul Orasenesc Siret Consiliul Local Siret,L.J.,Spitalul Orășenesc Siret Consiliul Local Siret,Spitalul Orășenesc Siret ,orășenesc,http://spitalorasenescsiret.ro/,nu,nu,nu,,FALSE,,,
