Timestamp,Județ,Cerere validată?,Apă (nr sticle 0.5l),Săpun lichid (l),Detergent (l),Măști P1,Măști FFP2,Măști FFP3,Măști de bumbac,Halate,Mănuși latex scurte,Mănuși latex lungi,Mănuși nitril scurte,Mănuși nitril lungi,Mănuși sterile scurte,Mănuși sterile lungi,Dezinfectant mâini (l),Dezinfectant suprafețe (l),Mâncare (una pe rând),Altele (una pe rând),Care sunt nevoile pe care le aveți?,Timestamp,Ce tip de unitate reprezinți?,Pe cine reprezinți?,Adresa după id,Adresa scrisă de mână,Adresa unității
3/24/2020 11:58:48,Teleorman,da,,,,1000.0,,,,,5000.0,,,,,,,,,"3 cutii cloramină cu 200 tablete
300 combinezoane risc bio
5000 botoșei unică folosință
500 bonete / capeline unică folosință
20 ochelari
10 viziere
1 lampa sterilizare uv","NU avem nici un test pentru acest virus-se trimit teste  la Bucuresti! Apoi  Masti chirurgicale 1000 bucati.Mentionez ca deocamdata ni s-au dat  cite una/max 3 masti pe zi ,obisnuite,deloc din cele cu filtru carbon. Asa ca ,nu ar fi rau masti PPI ,manusi 5000 bucati. Cloramina a 200 tablete- 3 cutii, Gel dezinfectant pentru miini  20 flacoane,<,Combinezoane 300 bucati. Detergent dezinfectant pentru suprafete ,Botosi 500 bucati, bonete/ tip Capilino -unica folosinta 500, ohchelari 20 bucati, viziere cam 10,lampa sterilizare cu ultraviolete. Medicametele folosite azi - plaquenil si azitromicina- desi avem compartiment de reumatologie-nu le-am avut niciodata. Tamiflu  - nu l-am putut prescrie nici la gripa cu inalta suspiciune clinica,ca nu aveam teste! Ce sa vorbim de toziluminab.Dar avem sectie de infectiaose-poate antiviralele din Hiv-SIDa le-ao avea-nu stiu ca nu avem acces la aceste informatii. Nu a fost testat nimeni  din personalul medical, nici tratat profilactic !
Nu avem inca traseul stabilit pentru circuit pacient -radiologie-semne marcate,circuit sepatrat, nici  carucioare-macar unul in plus de caciula.Oxigenatoare portabile -nu mai avem, doar oxigen  simplu, dar nu avem atitea narine sau masti de  folosit la statiile  fize de oxigen . 
Nu exista pulsoximetre portabile,decit 2 cumparate de medici, termometre- tot  pe numarate,ca si tensiometre!  Ce sa vorbim de 1 injectomat pe o sectie ca a noastra si 2-3 monitoare! 
Dincolo de ce se intimpla acum cu infectia asta, sunt multe necesiattai si macar,in timp, putem spera la imbunatatiri

Deci -inafara de materiale, medicamente",3/24/2020 11:58:48,spital judetean de stat,SJUA Alexandria Sectia Medicala,,,
3/24/2020 12:12:20,Neamț,,,,,,,,,,,,,,,,,,,,"Echipamente de protecție (măști, mănuși și dezinfectanti) ",3/24/2020 12:12:20,medic de familie,,,,
3/24/2020 12:25:55,Arad,da,,,,10000.0,5000.0,2000.0,,3000.0,5000.0,,,,,,30.0,50.0,,"2000 combinezoane risc bio
5000 lenjerie pat unică folosință","Materiale sanitare, echipamente de protectie: mănuși, combinezoane, măști FFP3, lenjerie de pat de unică folosință,,  halate de unică folosință, ",3/24/2020 12:25:55,spital orășenesc de stat,Spital Orasenesc Ineu,,,
3/24/2020 12:37:34,Botoșani,da,,,,500.0,400.0,200.0,,,500.0,2000.0,200.0,500.0,,,200.0,500.0,,"Aparat pentru test rapid cantitativ determinare procalcitonina din sânge integral
Halate chirurgicale
Botoșei tip cizma
Viziere
Uniforme medicale de unica utilizare
Videolaringoscop cu lame de unica utilizare","Aparat pentru test rapid cantitativ determinare procalcitonina din sânge integral
Măști FFP2, FFP3
Măști chirurgicale
Halate chirurgicale
Botoșei tip cizma
Viziere
Mănuși nitril
Uniforme medicale de unica utilizare
Videolaringoscop cu lame de unica utilizare",3/24/2020 12:37:34,spital judetean de stat,Spitalul Județean de Urgenta “Mavromati” Botosani,,,
3/24/2020 12:58:00,Constanța,,,,,,,,,,,,,,,,,,,,"Avem nevoie de Manusi L (medic) si S (asistenta), viziere (2 buc), combinezon (XL si M/L), masti chirurgicale sau FPP2/3, dezinfectant maini. Multumim!",3/24/2020 12:58:00,medic de familie,,,,
3/24/2020 13:30:28,Cluj,da,,,,,200.0,500.0,,300.0,,,,,,,60.0,100.0,,"Capeline

","Masti FFP2/3
Capeline
Halate impermeabile
Dezinfectatanti (Microzide), dezinfectanti cu clor sau alcool",3/24/2020 13:30:28,spital judetean de stat,Spitalul Clinic Județean de Urgență Cluj-Napoca Secția Medicină Internă 1,"Strada Clinicilor 3-5, Cluj-Napoca 400000, Romania",,"Strada Clinicilor 3-5, Cluj-Napoca 400000, Romania"
3/24/2020 14:07:29,București,,,,,,,,,,,,,,,,,,,,"vizita, măști",3/24/2020 14:07:29,medic de familie,,,,
3/24/2020 14:11:03,Neamț,,,,,,,,,,,,,,,,,,,,"MASTI FFP3,MANUSI CHIRURGICALE,DEZINFECTANTI DE MAINI,HALATE UNICA FOLOSINTA,VIZIERE,ROLA CEARCEAF UNICA FOLOSINTA,PROSOATE UNICA FOLOSINTA,LAMPA ULTRAVIOLETE.",3/24/2020 14:11:03,medic de familie,,,,
3/24/2020 14:23:49,Brăila,da,,,,500.0,,500.0,,300.0,,1000.0,,1000.0,,,200.0,500.0,,"50 perechi ochelari etans 
4 lămpi UV mobile 
300 set -URI Ptr cezariana  
300 set URI Ptr nașterile pe cale vaginală 
80 perechi ( seturi ) de săculeți Ortopedici 
300 halate chirurgicale XL  
25 viziere sterilizabile 
30 combinezoane de unica folosință cu mâneca lunga și glugă 
ochelari de protecție 
300 acoperitori pantofi tip cizma
300 pantaloni de unica folosinta (cate o suta din fiecare marime: 48, 50, 52)","50 perechi ochelari etans , 4 lămpi UV mobile , 300 set -URI Ptr cezariana  300 set URI Ptr nașterile pe cale vaginală și 80 perechi ( seturi ) de săculeți Ortopedici , 300 halate chirurgicale XL și  300 halate XXL , 25 viziere sterilizabile , 30 combinezoane de unica folosință cu mâneca lunga și glugă măști și ochelari de protecție și 300 acoperitori pantofi tip cizma",3/24/2020 14:23:49,spital judetean de stat,Spitalul județean obstetrica-ginecologie Braila,,,
3/24/2020 14:47:36,Botoșani,,,,,,,,,,,,,,,,,,,,"halate de unica utilizare,masti ffp3, eventaul combinezoane de protectie, botosei de unica folosinta",3/24/2020 14:47:36,medic de familie,,,,
3/24/2020 14:54:52,Bistrița-Năsăud,,,,,,,,,,,,,,,,,,,,echipamente  protectie medicale,3/24/2020 14:54:52,medic de familie,,,,
3/24/2020 15:21:48,Argeș,da,,,,,,500.0,,500.0,,2000.0,,,,,100.0,,,"3 termometre pistol
500 combinezoane XL
500 combinezoane XXL
500 lenjerii de pat de U.F.
100 perechi ochelari etansi
500 perechi acoperitori tip cizma
200 perechi manusi de protectie risc biologic.
1000 teste CoVID19","500 masti FFP3
2000 manusi de inspectie
500 halate de unica folosinta masurile XL și XXL
100 l dezinfectant gel maini
3 termometre pistol
500 combinezoane XL
500 combinezoane XXL
500 lenjerii de pat de U.F.
100 perechi ochelari etansi
500 perechi acoperitori tip cizma
200 perechi manusi de protectie risc biologic.
1000 teste CoVID19",3/24/2020 15:21:48,spital orășenesc de stat,SPITALUL ORĂŞENESC MIOVENI,,,
3/24/2020 15:43:27,Mehedinți,da,,,,200.0,,,,,300.0,,,,,,3.0,5.0,,"4 viziere
50 combinezoane","Dezinfectanti de maini,masti,manusi .dezinfectanti de podele",3/24/2020 15:43:27,medic de familie,,,,
3/24/2020 16:33:04,Iași,da,,,,100.0,,,,150.0,300.0,,,,,,10.0,10.0,,150 perechi botosi,"Materiale sanitare, dezinfectanți, halate de unică folosință, mănuși, botoși, măști ",3/24/2020 16:33:04,medic de familie,,,,
3/24/2020 17:47:44,Gorj,da,,20.0,,,,500.0,,,,500.0,,,,,50.0,50.0,,"500 combinezoane/halate chirurgicale sterile de unica folosinta
50 viziere
1000 protectii inalte pt  incaltaminte
500 bonete
5 tensiomete electronice
10 termometre fara contact
prosoape de hartie","Echipamente ( manusi, masti, viziere/ochelari), medicamente ",3/24/2020 17:47:44,spital judetean de stat,"Spital judetean tg jiu, sectia boli infectioase",,,
3/24/2020 17:48:13,Teleorman,,,,,,,,,,,,,,,,,,,,"MASTI , MANUSI DE PROTECTIE, LAMPA ULTRAVIOLETE, BIOCIDE , DEZINFECTANTI DE SUPRAFATA",3/24/2020 17:48:13,medic de familie,,,,
3/24/2020 18:13:16,Argeș,da,,,,,,,,,,,,,,,,,,Echipamente de protectie pentru personalul medical,Echipamente de protectie pentru personalul medical,3/24/2020 18:13:16,spital orășenesc de stat,Spital Orasenesc Mioveni,,,
3/24/2020 18:13:26,Argeș,,,,,,,,,,,,,,,,,,,,Echipamente de protectie pentru personalul medical,3/24/2020 18:13:26,spital orășenesc de stat,Spital Orasenesc Mioveni,,,
3/24/2020 18:24:27,Constanța,da,,3.0,,,,150.0,,100.0,100.0,,,,,,5.0,5.0,,"5 l clor
50 masti cu filtru
50 capeline
100 protectie incaltaminte
50 cearceaf unica folosinta","Masti chirurgicale,clor,masti cu filtru,sapun antibacterian,capeline,protectie incaltaminte,manusi ,halate de unica folosinta,cearceaf unica folosinta,dezinfectanti maini si suprafete!",3/24/2020 18:24:27,medic de familie,,,,
3/24/2020 18:27:06,Bistrița-Năsăud,da,,,,100.0,,,,10.0,100.0,,,,,,5.0,3.0,,"2 viziera
2 perechi ochelari
","Măști , manusi , ecran protecție faciala , ochelari, dezinfectanți , halate unica folosință ",3/24/2020 18:27:06,medic de familie,,,,
3/24/2020 18:31:36,Giurgiu,da,,,,100.0,,10.0,,10.0,,,,,,,2.0,2.0,,3 ochelari/viziere,"Echipamente de protectie:masti,halate,ochelari,solutii de dezinfectat suprafete",3/24/2020 18:31:36,medic de familie,,,,
3/24/2020 18:58:58,Suceava,,,,,,,,,,,,,,,,,,,,"2 viziere, măști cu filtru, combinezoane",3/24/2020 18:58:58,medic de familie,,,,
3/24/2020 19:10:51,Dolj,da,,,,,,1000.0,,1000.0,,,,,,1000.0,100.0,20.0,,"1000 viziere
1000 combinezoane","Echipament medical (măști, vizier, mănuși, costume)",3/24/2020 19:10:51,spital orășenesc de stat,Spitalul Municipal Filantropia Craiova ,,,
3/24/2020 19:47:13,București,,,,,,,,,,,,,,,,,,,,"Masti, viziere protectie, manusi, dezinfectant, tifon, spirt.",3/24/2020 19:47:13,medic de familie,,,,
3/24/2020 20:42:49,București,da,,,,100.0,10.0,10.0,,,450.0,,,,,,5.0,4.0,,"2 viziere
10 combinezoane","Masti, manusi, dezinfectanti, echipamente medicale de protectie.",3/24/2020 20:42:49,medic de familie,,,,
3/24/2020 20:44:10,Brașov,da,,,,100.0,,20.0,,,,,,,,,,20.0,,"10 viziere
40 combinezoane 
40 lavete
40 ghete de protectie","ochelari de protectie si halare combinizoane de protectie, clor, lavete de spalat ghete de protectie",3/24/2020 20:44:10,medic de familie,,,,
3/24/2020 21:21:40,Covasna,da,,,,300.0,,,,2.0,200.0,,,,,,,5.0,,"2 perechi pantaloni
3 viziere
2 lampi UV de dezinfectare","Materiale de protectie personala: halate cu maneca lunga + pantaloni, viziere, dezinfectante rapide de suprafata, manusi unica folosinta marimea S-M, masti unica folosinta, 2 lampi UV mobile de dezinfectare; 2 desktopuri cu monitor",3/24/2020 21:21:40,medic de familie,,,,
3/24/2020 21:38:32,Neamț,da,,,,,,100.0,,20.0,400.0,,,,,,20.0,20.0,,,"Echipamente( combinezoane, măști, mănuși)  dezinfectante.",3/24/2020 21:38:32,medic de familie,,,,
3/24/2020 22:37:59,București,da,,,,100.0,,10.0,,,200.0,,,,,,,,,4 viziere,"Manusi,masti,viziere",3/24/2020 22:37:59,medic de familie,,,,
3/25/2020 0:17:23,Prahova,da,,,,200.0,30.0,,,60.0,,,,,,,,6.0,,"60 bonete
60 botosi
30 viziere
1 lampa biocida pe stativ - sa dezinfecteze in timp real
6 l dezinfectant gel maini
","Echipament de protectie(halate de unica folosință, bonete,botosi,viziere!,masti),lampa biocida cu uvc cu actiune in prezenta personalului(nu se mai gasesc,sau comanda dureaza peste 60 de zile)dezinfectat gel ptr maini.",3/25/2020 0:17:23,medic de familie,,,,
3/25/2020 0:31:43,Prahova,da,,,,1000.0,,,,,1000.0,,,,,,10.0,,,"100 costume de protectie
30 ochelari protectie
1 puls oxiometru","Măștile 1000 buc, costume de protecție 100buc,dezinfectant de maini  10 litri, ochelari de protecție 30 buc, mănuși s 1000 buc, puls oximetru .Multumesc frumos ",3/25/2020 0:31:43,medic de familie,,,,
3/25/2020 0:36:14,Prahova,,,,,,,,,,,,,,,,,,,,"Măștile 1000buc, mănuși 1000 buc, echipamente de protecție 200  ochelari de protecție 20 buc, buc,dezinfectant  mâini 10 litri, pulsoximetru, ",3/25/2020 0:36:14,medic de familie,,,,
3/25/2020 0:58:47,București,da,,,,100.0,10.0,,,50.0,100.0,,,,,,5.0,,,"100 perechi botosei
1 lampa UV sterilizare cabinet
","Măști simple 100 buc, Măști speciale FPP2 10 buc, Mănuși 100 perechi, Botosei 100 perechi, Halate de unică folosință 50 bucăți, Lampă UV sterilizare aer cabinet, Dezinfectant de mâini pentru pacienți 5 litri",3/25/2020 0:58:47,medic de familie,,,,
3/25/2020 2:13:05,București,da,,,,100.0,,,,20.0,,,,,,,2.0,2.0,,1 viziera,"Măști, dezinfectanti - biocide- pt. tegumente si suprafete, halate de unica folosință, viziera",3/25/2020 2:13:05,medic de familie,,,,
3/25/2020 7:29:14,Brașov,da,,,,20000.0,,600.0,,,,,300.0,,,,150.0,,,"200 ochelari de protectie cu aeririsire indirecta
600 scuturi faciale
300 bonete tip cagula
600 protectie cizma impermeabila pana la genunchi
200 bluza si pantalon de unica folosinta
75000 tablete clor","masti chirurgicale cu elastic, teste rapide covid,masti ffp3 cu filtru hepa, ochelari cu aerisire indirecta, viziere, dezinfectanti de maini, etc...",3/25/2020 7:29:14,spital judetean de stat,Spitalul Clinic de Urgenta pentru Copii Brasov,,,
3/25/2020 8:25:34,Prahova,da,,,,100.0,20.0,20.0,,50.0,200.0,,,,,,3.0,3.0,,,"masti,manusi,dezinfectanti,halate de unica folosinta",3/25/2020 8:25:34,medic de familie,,,,
3/25/2020 8:40:07,Bihor,da,,2.0,,100.0,30.0,,,60.0,120.0,120.0,,,,,5.0,5.0,," 2 ochelari de protectie
4 role prosoape de unica folosinta 
200 lavete/servetele dezinfectante ",Echipament de protectie ,3/25/2020 8:40:07,medic de familie,,,,
3/25/2020 10:53:25,București,da,,,,,,,500.0,500.0,,,500.0,,,,20.0,20.0,,,"Nu avem măști, dezinfectanți de mâini ,",3/25/2020 10:53:25,spital judetean de stat,Centrul de sănătate stbsa,,,
3/25/2020 10:54:53,București,da,,1500.0,,10000.0,,10000.0,,20000.0,100000.0,,,,,,1500.0,500.0,,"10000 Halate chirurgicale impermeabile sterile
10000 costume impermeabile pentru protecția personalului
5000 calote tip cagula
2000 viziere
2000 ochelari de protecție
100000 măști chirurgicale trei pliuri
20000 buc botoși de unica folosință 
dezinfectant rapid pentru suprafețe (pulverizare)
1000 l aeromicroflora
500 l dezinfectant instrumentar medical
2000 cutii pentru suprafețe pe baza de clor tablete
250 dispensere dezinfectant maini
","Halate chirurgicale impermeabile sterile 10000 buc, costume impermeabile pentru protecția personalului 10000 buc, calote tip cagula 5000 buc, masca protecție fata reglabilă 2000 buc, ochelari de protecție 2000 buc, măști filtru N95 sau FFP 10000 buc, măști chirurgicale trei pliuri 100000 buc, mănuși de unica folosință 100000 buc, botoși de unica folosință 20000 buc, halate de unica folosință 20000 buc, dezinfectanți : suprafețe 500 l, rapid pentru suprafețe 1000 l, aeromocroflora 1000 l, instrumentar medical 500 l, mâini 1500 l, pentru suprafețe pe baza de clor 2000 cutii, săpun dezinfectant pentru mâini 1500 l",3/25/2020 10:54:53,spital judetean de stat,Spital Clinic de Urgenta pentru Copii MS Curie ,,,
3/25/2020 11:33:02,Iași,,,,,,,,,,,,,,,,,,,,"materiale sanitare , echipamente",3/25/2020 11:33:02,medic de familie,,,,
3/25/2020 11:38:18,Iași,,,,,,,,,,,,,,,,,,,,"materiale sanitare, echipamente",3/25/2020 11:38:18,medic de familie,,,,
3/25/2020 11:55:42,Cluj,da,,,,,,500.0,,500.0,,,,,,,,,,"500 combinezoane
500 cagule
500 protectie tip cizma","Combinezoane (100buc) , halate impermeabile (100 buc), cagule (100buc), marti FFP (100buc), botosei tip cizma (100buc)",3/25/2020 11:55:42,spital judetean de stat,Spitalul Clinic de Urgenţă pentru Copii Cluj-Napoca,"Calea Moților 68, Cluj-Napoca 400000, Romania",,"Calea Moților 68, Cluj-Napoca 400000, Romania"
3/25/2020 12:01:51,Iași,,,,,,,,,,,,,,,,,,,,Echipamente contra COVID,3/25/2020 12:01:51,spital orășenesc de stat,So Hârlău ,,,
3/25/2020 12:55:06,Cluj,da,,,,,60.0,,,50.0,100.0,,,,,,2.0,2.0,,"5 viziere
","Halate unica folosință , măști cu filtru , viziere, dezinfectanți mâini și suprafete",3/25/2020 12:55:06,medic de familie,,,"Turda, CALEA VICTORIEI, NR.34","Turda, CALEA VICTORIEI, NR.34"
3/25/2020 13:29:09,București,da,,100.0,,25000.0,50.0,50.0,,1000.0,2000.0,2000.0,,,,,100.0,200.0,,"1000 botosi
50 combinezoane cu gluga si botosi
50 ochelari protectie
50 viziere
1000 bonete","masti simple-500cutii, masti ffp2-50buc, masti ffp3-50buc, halate unica folosinta- 1000buc, manusi latex scurte- 20 cutii, manusi latex lungi- 20cuti, dezinfectant maini- 100l, dezinfectantsuprafete- 200l, sapun lichid-100l,botosi unica folosinta- 1000buc, combinezoane cu gluga si botosi- 50buc, ochelari protectie- 50buc, viziere- 50buc, bonete-1000buc,",3/25/2020 13:29:09,spital judetean de stat,"SPITALUL MS CURIE, SECTIA TERAPIE INTENSIVA NOU-NASCUTI",,,
3/25/2020 13:40:57,Galați,da,,,,,1000.0,,,,,,,5000.0,,,,,,"1000 combinezoane
50 vizete de protectie COVID 
2000 caltete inalte 
1000 ochelari protectie","combinezoane 1000 buc, masti ffp2 1000 buc, vizete de protectie COVID 50 buc, manusi NITRIL 5000 buc, caltete inalte 2000 buc, ochelari protectie 1000 buc",3/25/2020 13:40:57,spital orășenesc de stat,SPITAL GENERAL CF GALATI,,,
3/25/2020 14:40:26,Bihor,da,,,,300.0,,,,,600.0,,,,,,,10.0,,"200 combinezoane
1 lampa uv","Echipamente de protectie personala,dezinfectante",3/25/2020 14:40:26,medic de familie,,,,
3/25/2020 14:49:17,Argeș,da,,,,,,,,,,,,,,,,,,"600 Combinezoane pentru lupta impotiva Sars Covid 19 -Norma EN 14126 CLASA 3 PROTECTIE 
130 viziere
70 ochelari protectie",Combinezoane pentru lupta impotiva Sars Covid 19 -Norma EN 14126 CLASA 3 PROTECTIE = 300 BUCATI PTR. FIECARE SALARIAT,3/25/2020 14:49:17,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Spitalul pnf. Sf. Andrei Valea Iasului,,,
3/25/2020 14:50:08,Brașov,da,,,,100.0,,,,,,,,,,,,1.0,,"1 biocid podele
2combinezoane
2 viziere","Echipament de protectie -masti, manusi, combinezoane medicale, viziera, biocide",3/25/2020 14:50:08,medic de familie,,,,
3/25/2020 16:14:40,Neamț,da,,,,50.0,,,,,100.0,,,,,,2.0,2.0,,,"Dezinfectanti, manusi , masti.",3/25/2020 16:14:40,medic de familie,,,,
3/25/2020 16:15:42,Botoșani,,,,,,,,,,,,,,,,,,,,Halate de unică întrebuințare!,3/25/2020 16:15:42,medic de familie,,,,
3/25/2020 16:19:27,Alba,da,,,,,,2.0,,20.0,,,,,,,,,,"2 combinezoane sterilizabile
2 perechi ochelari",Masti cu protectie inalta.Combinezoane.Halate unica folosinta.Ochelari de protectie.,3/25/2020 16:19:27,medic de familie,,,,
3/25/2020 17:50:18,Vrancea,da,,,,100.0,,,,,,,,,,,3.0,,,2 viziere,"Avem doar manusi si masti simple de protectie.Ne ar trebui echipamente de protectie,dezinfectanti pt.maini,care se consuma in cantitati f.mari si nu mai avem de unde sa l achizitionam.",3/25/2020 17:50:18,medic de familie,,,,
3/25/2020 18:08:26,Constanța,da,,,,500.0,,50.0,,,,,,,,,,,,50 combinezoane risc bio,"Combinezoane, masti, manusi.",3/25/2020 18:08:26,spital judetean de stat,UPU Pediatrie Spitalul Județean Constanța ,,,
3/25/2020 17:51:40,Teleorman,,,,,,,,,,,,,,,,,,,,Halate de protecție măști viziere mănuși dezinfectant ,3/25/2020 17:51:40,medic de familie,,,,
3/25/2020 18:13:01,Botoșani,da,,,,10000.0,1000.0,,,,,,500.0,500.0,,,200.0,500.0,,"2000 combinezoane de unica folosinta
100 viziera protectiva fata
5000 acoperitor pantofi
5000 halate chirurgicale ranforsate / impermeabile
5 termometre non contact infrarosii
50 monitoare de functii vitale
50 concentratoare oxigen
50 ploscar
50 bazinete
5000 scutece absorbante
200 sonde urinare
50 aspiratoare secretii
2 cort triaj
100 pulsoximetru","2000 combinezoane de unica folosinta
100 viziera protectiva fata
10000 masti chirurgicale
1000 masti FFP2
5000 acoperitor pantofi
5000 halate chirurgicale ranforsate / impermeabile
5 termometre non contact infrarosii
50 concentratoare oxigen
50 ploscar
50 bazinete
5000 scutece absorbante
200 sonde urinare
50 aspiratoare secretii
2 cort triaj
100 pulsoximetru",3/25/2020 18:13:01,spital orășenesc de stat,Spitalul Sfanttul Gheorghe Botosani,,,
3/25/2020 18:40:43,Harghita,,,,,,,,,,,,,,,,,,,,"Echipament de protectie,biocixe",3/25/2020 18:40:43,medic de familie,,,,
3/25/2020 18:42:19,Botoșani,,,,,,,,,,,,,,,,,,,,"Echipament de protectie si dezinfectanti, tuburi de oxigen si defibrilator semiautomat",3/25/2020 18:42:19,medic de familie,,,,
3/25/2020 19:04:48,București,,,,,,,,,,,,,,,,,,,,"Dezinfectant,masti,manusi,halate,viziere de protectie",3/25/2020 19:04:48,medic de familie,,,,
3/25/2020 19:27:28,București,da,560.0,,,,,200.0,,,,,,,,,,,,"1 lampa ultraviolete
20 Viziere
500 manusi simple
500 botosi de plastic
1000 masti chirurgicale de rutina (nu din bumbac, nu cu filtru)
200 halate CHIRURGICALE","Buna ziua,
Sunt medic Bianca Dumitrescu la Spitalul Colentina Bucuresti, numita recent sef sectie Reumatologie prin detasarea sefului actual.
Maine incepem sa ingrijim exclusiv pacienti Covid 19 si nu avem necesarul de echipament. 
Avem nevoie va rugam frumos de:
- 1 lampa ultraviolete
- masti chirurgicale - 20 cutii
- masti ffp2 sau ffp3 sau n95 - 200 bucati
- halate chirurgicale de unica folosinta - 200 bucati 
- Viziere 10-20 macar
- Pungi tip safety bags sau cu zipper de pus la congelator
- manusi simple 10 cutii
- botosi de plastic - 500 bucati

Si poate vor mai fi...acum analizam cum sa reutilizam mastile. 
Scuze daca deranjez.!
Bianca",3/25/2020 19:27:28,spital judetean de stat,Spitalul Clinic Colentina,,,
3/25/2020 19:39:47,Vâlcea,,,,,,,,,,,,,,,,,,,,"Masti ,viziera ,combinezoane, substante dezifectante ,manusi capeline",3/25/2020 19:39:47,medic de familie,,,,
3/25/2020 20:36:58,Botoșani,da,,,,,,,,,,,,,,,,,,"1 stație de călcat pt Boli Infectioase 
1 stație de călcat pt Maternitate
1 Stație de călcat pt Psihiatrie
1 Calandru electric 1,2m sau 1,4m pt Psihiatrie
1 Mașina de spălat profesionala pt Psihiatrie","Având in vedere faptul ca spitalele din Romania nu reușesc sa furnizeze echipamente de protecție in cantitate suficientă, din dorința de a ne ajuta membrii de sindicat din spitale ne-am orientat către alte acțiuni care sa scadă riscul de transmitere a infectiei către membrii familiilor prin curatarea echipamentului individual de protecție la unitate si nu acasa. Deși conducerea spitalului a dat o decizie in acest sens, nu toate spălătoriile spitalului pot duce la îndeplinirea aceasta sarcina. Am contactat pe șefii de la Biroul tehnic-administrativ pentru a vedea ce ar fi nevoie pentru asta și mi-au indicat următoarele nevoi grupate pe secții: 
- Boli Infectioase - 1 stație de călcat 
- Maternitate - 1 stație de călcat 
- Psihiatrie: 
[1] Stație de călcat
[1] Calandru electric 1,2m sau 1,4m 
[1] Mașina de spălat profesionala
",3/25/2020 20:36:58,spital judetean de stat,Spitalul Judetean de Urgenta Mavromati Botosani,,,
3/25/2020 20:41:01,Suceava,da,,25.0,,,,1000.0,,3000.0,,3000.0,,,,,100.0,100.0,,"300 combinezon complet
teste","echipamente (viziere in special, masti, dezinfectanti)",3/25/2020 20:41:01,spital orășenesc de stat,"Spitalul Municipal Falticeni, Suceava",,,
3/25/2020 21:40:47,Iași,da,,,,5000.0,,1000.0,,,,,,1000.0,,1000.0,200.0,500.0,,"combinezoane
viziere
manusi simple de examinare
sas gonflabil
cardiotocograf","Echipament de protectie: masti simple chirurgicale, masti cu filtru, combinezoane, viziere, manusi simple de examinare, manusi sterile",3/25/2020 21:40:47,alt fel de spital de stat (maternitate; cu o anumită specializare; etc),Maternitatea Elena Doamna,,,
3/25/2020 22:04:32,București,,,,,,,,,,,,,,,,,,,,"Masti, viziere, manusi, dezinfectante",3/25/2020 22:04:32,medic de familie,,,,
3/25/2020 22:59:40,Călărași,da,,,,,,700.0,,700.0,,1200.0,,,,1200.0,200.0,200.0,,teste,"Materiale de proecție,  personal şi pacienți,  soluții dezinfecții,  aparate test...",3/25/2020 22:59:40,spital orășenesc de stat,Spital Municipal Oltenița ,,,
3/26/2020 0:01:16,Constanța,da,,500.0,,,,5000.0,,,5000.0,5000.0,,,,,500.0,,," 5000 de combinezoane de unică folosință
 5000 de botoși înalți
 5000 de botoși scurți 
 2000 de calote
 5000 de mănuși examinare L & M
 20000 masti de unica folosinta 
 10  termometru fara contact tip pistol 
 10 pulsoximetru","Din discutiile cu managementul spitalului, este nevoie de echipamente de protectie si dezinfectanti de maini:
- 5000 de combinezoane de unică folosință
- 5000 de botoși înalți
- 5000 de botoși scurți 
- 2000 de calote
- 5000 de mănuși examinare L & M
- 500l biocid T2 dezinfectant mâini
- măști FP2/FP3 
- masti de unica folosinta 
- termometru fara contact 
- pulsoximetru",3/26/2020 0:01:16,spital orășenesc de stat,Spitalul Municipal Mangalia,,,
3/26/2020 0:18:08,Botoșani,,,,,,,,,,,,,,,,,,,,Materiale sanitare si echipamente,3/26/2020 0:18:08,medic de familie,,,,
3/26/2020 0:20:18,Botoșani,,,,,,,,,,,,,,,,,,,,"Masti, dezinfectante mâini și suprafețe, halate unica folosință, mănuși, ochelari de protectie",3/26/2020 0:20:18,medic de familie,,,,
3/26/2020 0:21:14,Botoșani,,,,,,,,,,,,,,,,,,,,Echipament de protectie si substante dezinfectante,3/26/2020 0:21:14,medic de familie,,,,
3/26/2020 0:34:00,Botoșani,,,,,,,,,,,,,,,,,,,,"Echipamente de protectie: masti de unica folosinta, masti ffp2 sau ffp3, combinezoane, ochelari de protectie, teste rapide.",3/26/2020 0:34:00,medic de familie,,,,
3/26/2020 0:51:57,Botoșani,,,,,,,,,,,,,,,,,,,,"Dezinfectanti -biocide( pt maini si pt suprafete), masti, manusi  , echipamente de protectie ,cearsafuri de unica folosinta , medicamente si materiale sanitare  pt trusa de  urgenta",3/26/2020 0:51:57,medic de familie,,,,
3/26/2020 4:07:57,Botoșani,,,,,,,,,,,,,,,,,,,,"Echipament,transport",3/26/2020 4:07:57,medic de familie,,,,
3/26/2020 6:27:50,Botoșani,,,,,,,,,,,,,,,,,,,,"Combinezoane sau halate de unica folosinta,masti cu filtru 
si masti chirurgicale, manusi, ochelari sau viziere, dezinfectante",3/26/2020 6:27:50,medic de familie,,,,
3/26/2020 6:46:54,Botoșani,,,,,,,,,,,,,,,,,,,,Manusi Galatea dezinfectanti de mai I si paradise aka masti viziera,3/26/2020 6:46:54,medic de familie,,,,
